user,churn,age,housing,purchases_partners,cc_application_begin,app_downloaded,web_user,android_user,payment_type,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
11936,0,43.0,R,96,8,1,1,0,Bi-Weekly,Aquarius,0,0,1.13,1
7355,1,30.0,na,14,9,1,1,1,Bi-Weekly,Gemini,1,0,1.33,0
47636,1,39.0,O,0,0,1,0,1,Monthly,Gemini,0,0,0.0,0
43040,0,38.0,na,0,4,1,1,0,Bi-Weekly,Sagittarius,0,0,1.23,0
24970,1,27.0,na,36,5,1,1,1,Bi-Weekly,Virgo,0,0,1.03,0
2738,0,29.0,O,75,4,1,1,1,Bi-Weekly,Cancer,0,0,1.33,1
61251,0,29.0,na,4,0,1,0,0,Bi-Weekly,Aries,0,0,0.11,0
3799,1,21.0,na,0,0,1,0,0,Bi-Weekly,Cancer,0,0,0.33,0
53280,0,30.0,na,15,5,1,0,1,na,Gemini,0,0,0.8800000000000002,0
31840,0,30.0,na,47,3,1,1,1,Weekly,Capricorn,0,0,0.93,0
46756,0,37.0,na,45,13,1,1,0,Bi-Weekly,Virgo,0,0,1.67,0
41501,1,35.0,na,0,2,1,1,0,Semi-Monthly,Cancer,0,0,1.13,0
986,0,26.0,R,39,6,1,1,1,Semi-Monthly,na,0,0,0.5700000000000001,0
69105,0,26.0,na,13,0,1,0,1,na,Taurus,0,0,0.14,0
64306,1,30.0,na,0,1,1,1,0,Monthly,Libra,0,0,0.0,0
19667,0,41.0,R,5,17,1,1,1,Bi-Weekly,Aquarius,0,0,1.6,1
45962,0,40.0,na,8,4,1,0,1,na,Taurus,0,0,1.7,0
33288,0,31.0,R,39,9,1,0,0,na,Libra,0,0,0.93,0
7326,1,51.0,R,63,22,1,1,0,na,Gemini,0,0,0.67,0
14520,1,35.0,R,5,3,1,1,0,Bi-Weekly,Cancer,0,0,0.43,1
32657,0,36.0,na,0,3,1,1,1,Bi-Weekly,Gemini,1,0,0.93,0
60736,0,50.0,na,0,0,0,1,0,Semi-Monthly,Libra,0,0,0.0,0
2171,1,32.0,R,0,13,1,1,1,Weekly,Sagittarius,0,0,1.6,0
17015,0,36.0,R,92,5,1,0,1,Semi-Monthly,na,1,0,2.03,0
14289,1,32.0,R,28,4,1,1,0,na,Cancer,0,0,0.63,1
35710,1,24.0,na,8,11,1,1,1,Bi-Weekly,Cancer,0,0,1.83,0
52407,0,40.0,na,13,3,1,1,0,Weekly,Gemini,1,0,0.27,0
52240,0,38.0,na,8,11,1,1,0,na,Taurus,0,0,1.67,1
25648,0,23.0,na,16,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.3,0
36084,1,42.0,R,0,13,1,0,1,Bi-Weekly,na,0,0,1.5699999999999998,1
11167,0,47.0,O,9,0,1,1,0,na,Libra,0,0,0.43,0
50981,0,24.0,na,2,6,1,0,0,Bi-Weekly,Libra,0,0,0.03,1
33050,1,33.0,na,8,4,1,1,1,na,Sagittarius,0,0,1.5,1
47372,0,30.0,na,13,3,1,0,1,Bi-Weekly,Gemini,0,0,0.43,1
52083,1,19.0,na,1,0,1,1,0,Weekly,Libra,0,0,0.0,0
10366,1,25.0,na,29,1,1,1,1,Bi-Weekly,Gemini,0,0,0.67,0
48047,1,25.0,na,70,8,1,0,1,Bi-Weekly,Taurus,0,0,2.0,0
24932,1,35.0,R,100,7,1,1,1,na,Scorpio,0,0,0.73,0
19390,1,28.0,R,53,13,1,1,1,na,Gemini,0,0,0.47,1
56648,0,42.0,na,0,0,1,1,1,Bi-Weekly,Pisces,0,0,0.0,0
33863,1,30.0,R,0,5,1,1,1,Semi-Monthly,Pisces,0,0,2.13,0
47730,0,23.0,na,7,0,1,0,1,Bi-Weekly,Sagittarius,1,0,0.13,0
33559,1,35.0,R,101,9,1,1,1,Monthly,Virgo,0,0,0.83,1
25811,0,23.0,na,20,1,1,0,1,na,na,0,0,1.19,0
15942,0,28.0,O,86,6,1,1,1,Monthly,Sagittarius,0,0,1.77,0
58634,1,40.0,R,0,0,1,0,1,Bi-Weekly,Leo,0,0,0.1699999999999999,0
25844,1,32.0,R,63,12,1,1,1,Bi-Weekly,Virgo,1,0,0.7,0
2591,0,23.0,R,70,10,1,1,1,Semi-Monthly,Gemini,0,0,1.0699999999999998,1
39944,0,30.0,O,68,3,1,0,1,Weekly,na,0,0,1.53,1
31820,1,28.0,na,77,7,1,0,1,Bi-Weekly,Virgo,0,0,1.17,1
6221,0,29.0,R,33,15,1,0,1,Weekly,Sagittarius,0,0,0.96,1
12246,0,34.0,R,8,23,1,1,1,Weekly,Aquarius,0,0,1.33,1
43706,0,26.0,R,8,1,1,1,1,Bi-Weekly,Aries,0,0,2.23,1
12520,0,39.0,R,54,13,1,1,0,Bi-Weekly,Cancer,0,0,1.53,1
2275,1,38.0,R,49,16,1,0,0,Weekly,Leo,0,0,0.67,1
53510,1,34.0,R,1,3,1,0,1,Weekly,Leo,0,0,0.93,0
67779,0,41.0,na,0,0,1,0,0,Bi-Weekly,Aries,0,0,0.0,0
68286,0,33.0,na,0,0,0,1,0,Bi-Weekly,Taurus,0,0,0.0,0
53494,1,25.0,na,0,14,1,0,1,Bi-Weekly,Taurus,0,0,1.23,0
62611,1,47.0,na,0,0,0,1,0,Bi-Weekly,Virgo,0,0,0.0,0
312,1,25.0,R,0,4,1,1,0,Monthly,Gemini,0,0,2.03,0
53654,1,30.0,na,0,0,1,1,0,Weekly,Virgo,0,0,0.0699999999999999,0
65920,0,51.0,na,0,0,0,1,0,Monthly,Scorpio,0,0,0.0,0
57060,1,34.0,na,5,3,1,1,1,Semi-Monthly,Pisces,1,0,0.23,0
51226,1,28.0,R,45,19,1,1,1,na,Gemini,0,0,0.73,1
52894,0,48.0,R,0,3,1,0,0,Monthly,Sagittarius,0,0,0.2,0
35002,1,31.0,R,0,15,1,1,0,Semi-Monthly,Aquarius,0,0,1.7,0
60833,1,28.0,na,0,1,1,1,1,Weekly,Cancer,0,0,0.37,0
41874,0,33.0,R,17,1,1,1,1,Weekly,Libra,0,0,0.33,1
56726,1,23.0,O,0,3,1,1,1,Bi-Weekly,Aquarius,0,0,0.63,1
15409,1,22.0,R,35,11,1,0,1,Weekly,na,0,0,0.7,1
22036,1,33.0,O,35,15,1,0,0,Bi-Weekly,Taurus,0,0,0.47,1
11841,1,24.0,na,0,1,1,0,0,Bi-Weekly,Aries,0,0,0.47,0
25336,1,41.0,na,14,0,1,1,0,Bi-Weekly,na,0,0,0.5700000000000001,0
14225,1,37.0,R,0,4,1,1,0,na,Gemini,0,0,2.23,0
47508,0,21.0,na,23,0,1,1,1,Bi-Weekly,na,0,0,0.77,0
20904,0,24.0,na,8,10,1,0,1,Bi-Weekly,Scorpio,0,0,1.9,1
11683,0,47.0,R,39,5,1,1,0,Monthly,Gemini,0,0,1.03,1
16581,1,30.0,na,0,5,1,1,1,Monthly,Gemini,0,0,2.07,1
18852,0,23.0,R,4,2,1,0,1,na,Leo,1,0,1.0,0
30045,1,31.0,R,33,6,1,1,1,Weekly,Cancer,0,0,1.4,0
40855,0,23.0,na,96,16,1,1,1,Bi-Weekly,na,0,0,2.03,0
11179,1,31.0,na,11,0,1,1,0,Weekly,Taurus,1,0,0.23,0
17618,0,30.0,R,20,18,1,1,0,Monthly,Taurus,0,0,0.33,1
55529,0,29.0,R,62,5,1,0,0,Bi-Weekly,Virgo,1,0,1.4,1
14530,0,27.0,na,0,12,1,0,1,Bi-Weekly,Taurus,0,0,1.87,0
21901,1,32.0,na,0,10,1,1,0,Weekly,Gemini,0,0,0.73,0
53886,0,32.0,R,65,12,1,1,1,Semi-Monthly,Capricorn,0,0,1.27,0
23025,1,33.0,R,0,1,1,0,0,Bi-Weekly,Virgo,0,0,1.4,0
35436,0,27.0,R,39,7,1,1,0,Semi-Monthly,Aries,0,0,0.93,1
33024,1,30.0,R,0,0,1,1,0,Bi-Weekly,Taurus,0,0,0.0699999999999999,0
38230,0,41.0,O,35,11,1,1,0,Bi-Weekly,Aries,0,0,2.0,1
4214,1,21.0,na,4,0,1,0,1,Weekly,Leo,0,0,0.03,0
22740,1,32.0,R,24,2,1,0,1,Bi-Weekly,Aquarius,0,0,0.63,1
7209,0,41.0,R,27,5,1,1,0,Weekly,Pisces,0,0,2.23,1
55626,0,32.0,R,32,4,1,1,1,Bi-Weekly,Aquarius,0,0,0.58,1
43822,1,46.0,R,57,4,1,0,0,Weekly,Taurus,1,0,1.23,1
54098,1,51.0,na,0,2,1,1,0,Bi-Weekly,Taurus,0,0,0.47,0
12496,1,40.0,R,8,7,1,0,1,Bi-Weekly,Cancer,0,0,1.83,1
52051,0,25.0,R,20,7,1,0,0,Weekly,Taurus,0,0,0.39,1
67923,0,24.0,na,4,0,1,0,1,Bi-Weekly,Libra,0,0,0.0,0
51513,0,28.0,na,1,1,1,1,1,Bi-Weekly,Cancer,0,0,0.03,0
67160,1,33.0,na,1,0,1,1,0,Monthly,Taurus,1,0,0.0,1
43530,1,24.0,R,1,0,1,0,0,Weekly,Libra,0,0,0.03,0
37469,0,30.0,O,72,4,1,1,1,na,Sagittarius,0,0,2.0,1
1445,1,18.0,R,22,26,1,0,1,Bi-Weekly,Sagittarius,1,0,0.5700000000000001,1
5576,1,50.0,na,0,5,1,0,0,na,Scorpio,1,0,0.03,0
47936,1,27.0,na,0,0,1,0,0,Bi-Weekly,Aries,0,0,0.0,0
51565,0,52.0,na,2,0,1,0,0,Monthly,Aquarius,0,0,0.03,0
55673,0,27.0,na,34,1,1,0,1,Semi-Monthly,Taurus,0,0,0.75,0
17895,0,27.0,na,16,9,1,0,1,na,Cancer,0,0,1.77,1
52427,1,24.0,na,0,11,1,0,1,Bi-Weekly,Gemini,0,0,0.47,0
38040,0,55.0,na,0,13,1,1,1,Weekly,na,0,1,2.57,0
27330,0,32.0,na,0,0,1,0,1,na,Leo,0,0,0.0699999999999999,0
8336,0,38.0,R,60,15,1,1,1,Semi-Monthly,Virgo,1,0,1.4,1
63471,0,28.0,na,0,0,0,1,0,Bi-Weekly,Leo,0,0,0.0,0
67088,1,22.0,na,2,0,1,0,1,Bi-Weekly,Scorpio,0,0,0.0,0
52854,0,32.0,na,32,5,1,1,1,Monthly,Sagittarius,0,0,0.89,1
62945,1,33.0,na,1,0,1,1,0,Bi-Weekly,Pisces,0,0,0.0,0
6285,0,40.0,R,35,10,1,0,1,Bi-Weekly,na,0,0,0.83,0
63229,1,20.0,na,6,0,1,0,1,Bi-Weekly,Aquarius,0,0,0.13,0
41585,0,38.0,na,0,0,0,1,0,Weekly,Aries,0,0,0.0,0
17223,0,31.0,R,8,14,1,0,1,Semi-Monthly,Taurus,0,0,2.0,1
797,1,22.0,R,14,21,1,1,1,Bi-Weekly,Aries,1,0,0.3,0
51089,0,18.0,na,52,4,1,1,1,Monthly,Taurus,0,0,0.77,0
26907,1,26.0,R,44,5,1,0,1,Bi-Weekly,Leo,0,0,0.83,1
16925,1,26.0,R,0,1,1,1,1,Bi-Weekly,Scorpio,0,0,1.73,0
60283,0,41.0,na,1,0,1,0,0,Monthly,Pisces,0,0,0.0,0
41302,1,30.0,na,12,0,1,1,1,Bi-Weekly,Aries,0,0,0.13,0
55906,1,22.0,na,0,0,1,0,0,na,Gemini,0,0,0.0,0
14531,1,44.0,na,83,26,1,1,1,Bi-Weekly,Gemini,0,0,1.7,1
21698,0,18.0,R,82,15,1,1,1,Bi-Weekly,Pisces,0,0,1.63,1
1401,0,37.0,na,25,0,1,1,0,Bi-Weekly,na,1,0,0.77,0
2186,0,26.0,R,0,21,1,0,1,Bi-Weekly,Scorpio,0,0,2.27,1
46608,0,29.0,na,45,12,1,0,1,Bi-Weekly,Gemini,0,0,1.23,1
55416,0,36.0,O,6,0,1,1,1,Monthly,Sagittarius,0,0,0.2,0
41493,0,29.0,na,11,1,1,1,1,Weekly,Aries,0,0,0.35,1
28853,1,17.0,R,15,3,1,1,1,Monthly,Cancer,0,0,1.0,1
43516,1,27.0,na,0,1,1,0,1,Bi-Weekly,Taurus,0,0,0.37,0
34350,1,21.0,na,0,3,1,0,1,Monthly,Taurus,0,0,1.1,0
13488,1,37.0,na,6,1,1,0,1,Bi-Weekly,Libra,0,0,0.1699999999999999,0
63859,0,24.0,na,5,0,1,0,1,Weekly,Cancer,0,0,0.06,0
63267,1,20.0,na,0,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.0,0
35931,1,36.0,R,0,0,1,1,0,Weekly,Virgo,0,0,1.4,0
65434,0,28.0,na,0,0,1,1,1,na,Aquarius,0,0,0.0,0
52613,0,21.0,na,0,0,1,1,1,na,Scorpio,0,0,0.0,0
60491,0,20.0,na,4,0,1,0,1,Semi-Monthly,Aquarius,0,0,0.03,0
41220,1,53.0,na,3,0,1,1,1,Weekly,Sagittarius,0,0,0.23,0
67196,1,36.0,na,0,0,0,1,0,Bi-Weekly,Sagittarius,0,0,0.0,0
69205,1,25.0,na,1,0,1,1,1,Bi-Weekly,Sagittarius,0,0,0.03,0
41059,0,28.0,na,5,3,1,0,1,na,na,1,0,0.8,0
28606,0,34.0,na,18,4,1,1,0,Bi-Weekly,Virgo,0,0,1.03,0
64570,0,44.0,R,11,9,1,0,0,Bi-Weekly,Taurus,0,0,0.58,1
63181,0,25.0,na,1,0,1,1,1,Semi-Monthly,na,0,0,0.0,0
24383,0,33.0,R,0,3,1,1,1,Bi-Weekly,Leo,0,0,1.53,0
45421,1,24.0,na,0,0,1,1,1,Monthly,Aries,0,0,0.0699999999999999,0
18421,0,23.0,R,40,5,1,0,0,na,Gemini,0,0,0.83,0
66170,1,28.0,na,3,0,1,0,1,Bi-Weekly,Leo,0,0,0.0,0
4136,1,32.0,na,66,15,1,1,0,Monthly,Leo,0,0,0.97,1
27396,1,31.0,na,2,1,1,0,1,Bi-Weekly,Virgo,0,0,0.13,0
16326,1,45.0,R,28,4,1,1,0,na,Aries,0,0,0.77,1
40773,0,35.0,na,12,1,1,0,0,Bi-Weekly,Virgo,0,0,0.36,1
46760,0,28.0,R,8,10,1,0,1,Bi-Weekly,Leo,0,0,2.17,1
9929,1,23.0,na,7,1,1,0,1,Weekly,Libra,0,0,0.2,0
16795,1,25.0,na,9,2,1,0,1,Weekly,Virgo,0,0,0.3,0
13746,0,48.0,R,44,8,1,1,0,Semi-Monthly,Gemini,1,0,2.07,0
39923,0,30.0,na,4,0,1,1,1,Weekly,Pisces,0,0,0.27,0
15411,0,34.0,O,45,9,1,1,1,na,Taurus,0,1,1.0,0
45555,1,34.0,na,0,0,1,1,1,Bi-Weekly,Taurus,0,0,0.0,0
62433,1,50.0,R,0,0,0,1,0,Bi-Weekly,Sagittarius,1,0,0.0,0
31097,1,23.0,na,22,3,1,0,1,Bi-Weekly,Cancer,0,0,1.0,0
58384,0,24.0,na,12,3,1,0,1,na,Libra,0,0,0.75,0
58285,0,25.0,na,0,0,1,1,1,Bi-Weekly,Gemini,0,0,0.0,0
40947,0,31.0,na,1,4,1,1,1,Bi-Weekly,Gemini,0,0,0.37,0
68647,1,24.0,R,0,0,0,0,0,na,Scorpio,0,0,0.0,0
2891,0,19.0,na,21,1,1,0,1,Bi-Weekly,Scorpio,0,0,0.43,0
33890,1,24.0,na,0,1,1,1,1,Bi-Weekly,Gemini,0,1,0.0,0
41013,1,25.0,R,0,0,1,0,0,Monthly,Taurus,0,0,0.13,0
52189,0,28.0,na,6,1,1,0,0,Bi-Weekly,Scorpio,0,0,0.18,0
67284,1,30.0,na,6,0,1,1,0,na,Aries,0,0,0.11,0
26953,0,52.0,O,48,4,1,1,0,Bi-Weekly,Pisces,0,0,1.33,1
66702,1,41.0,na,0,0,0,1,0,na,Gemini,0,0,0.0,0
55029,0,28.0,R,0,4,1,1,0,na,Scorpio,0,0,0.0,0
2378,0,26.0,R,46,25,1,1,0,na,Leo,0,0,0.77,1
19333,1,23.0,na,1,0,1,0,1,Bi-Weekly,Cancer,0,0,0.0,0
58456,1,46.0,na,9,7,1,0,1,Bi-Weekly,Taurus,0,0,0.24,0
68563,0,25.0,na,0,0,0,0,0,na,Pisces,0,0,0.0,0
50564,1,27.0,na,0,5,1,1,1,Bi-Weekly,Libra,0,0,0.5900000000000001,0
56693,1,33.0,na,3,1,1,1,0,Weekly,Cancer,0,0,0.1,0
990,0,26.0,R,35,4,1,0,0,Bi-Weekly,na,0,0,1.37,0
37667,1,29.0,na,0,0,0,0,0,na,Cancer,0,0,0.0,0
27115,1,17.0,na,1,20,1,0,1,Bi-Weekly,Virgo,1,0,1.37,1
56809,1,26.0,na,20,1,1,1,1,Bi-Weekly,na,0,0,0.65,0
6014,1,36.0,R,47,4,1,1,0,Bi-Weekly,Leo,0,0,1.23,1
1368,0,27.0,na,101,4,1,0,1,Bi-Weekly,Scorpio,0,0,0.0,1
67970,1,23.0,na,1,0,1,1,1,Bi-Weekly,na,1,0,0.5,0
29030,0,30.0,R,77,4,1,1,1,Weekly,Virgo,1,0,2.07,1
65389,1,23.0,na,3,2,1,0,1,Bi-Weekly,Virgo,1,0,0.0,0
28513,0,52.0,O,8,22,1,1,0,Bi-Weekly,Gemini,0,0,1.9,1
48368,0,33.0,O,0,13,1,0,1,Monthly,Cancer,0,1,1.97,0
45545,1,39.0,na,32,8,1,1,1,na,Virgo,0,0,0.33,0
26875,1,27.0,na,16,15,1,1,1,Weekly,Taurus,0,0,1.0,1
31167,0,33.0,R,8,18,1,1,0,Monthly,Leo,1,0,2.0,1
43455,1,26.0,R,22,3,1,1,0,Monthly,Leo,0,0,0.3,1
20844,1,43.0,na,53,10,1,1,1,Weekly,Sagittarius,1,0,1.27,0
13332,1,20.0,R,0,18,1,0,1,Monthly,Taurus,0,0,1.93,0
67951,0,21.0,na,0,1,1,0,1,Weekly,Sagittarius,0,0,0.7,0
2991,0,26.0,R,99,4,1,1,1,na,Cancer,0,0,1.67,1
9193,0,28.0,R,50,4,1,1,0,Weekly,Cancer,0,0,1.77,0
26852,0,25.0,na,0,0,1,0,1,Bi-Weekly,Cancer,0,0,0.0,0
41259,1,39.0,R,23,13,1,1,1,Bi-Weekly,Gemini,1,0,0.0699999999999999,1
33479,1,25.0,R,0,8,1,1,1,Monthly,Cancer,0,0,1.47,1
64371,0,37.0,na,0,0,0,1,0,Monthly,na,0,0,0.0,0
20176,0,28.0,R,60,2,1,1,1,Semi-Monthly,na,0,0,1.97,0
47667,1,28.0,R,55,10,1,1,0,na,Taurus,0,0,1.0,0
8154,1,21.0,na,1,5,1,1,1,Bi-Weekly,Capricorn,0,0,0.37,0
41102,0,40.0,na,0,0,1,1,0,na,Taurus,0,0,0.03,0
65954,0,46.0,na,0,0,0,1,0,na,Scorpio,0,0,0.0,0
52434,1,26.0,na,5,0,1,1,0,Bi-Weekly,Pisces,0,0,0.13,1
11870,0,27.0,O,79,7,1,0,0,Semi-Monthly,Pisces,1,0,1.67,0
60845,1,20.0,R,1,0,1,0,0,Weekly,Taurus,0,0,0.05,1
64205,0,34.0,na,2,0,1,0,1,Bi-Weekly,Virgo,0,0,0.0,0
7471,0,25.0,R,64,10,1,0,1,Semi-Monthly,Cancer,0,0,1.03,0
26990,1,24.0,na,68,4,1,0,0,Monthly,Gemini,0,0,1.23,1
23470,0,40.0,O,13,27,1,1,1,Bi-Weekly,Pisces,0,0,1.0,1
58565,0,30.0,R,11,3,1,1,0,Bi-Weekly,na,0,0,0.78,0
49056,1,30.0,na,0,11,1,0,0,Monthly,Aquarius,0,0,1.67,0
14898,1,25.0,na,0,0,1,0,0,Monthly,Libra,0,0,0.2,0
67052,0,30.0,na,0,0,1,1,1,na,Leo,0,0,0.0,0
56738,1,33.0,na,0,2,1,1,1,Bi-Weekly,na,0,0,0.63,0
41172,0,45.0,O,0,0,0,1,0,Bi-Weekly,Cancer,0,0,0.0,0
4195,1,39.0,O,0,12,1,1,0,na,Aries,1,0,1.67,0
63894,1,26.0,R,0,0,0,0,0,na,Scorpio,0,0,0.0,0
39953,0,27.0,R,47,7,1,0,1,Semi-Monthly,Libra,1,0,1.87,0
43528,0,43.0,na,44,14,1,1,1,Monthly,Virgo,0,0,0.77,1
26260,0,42.0,R,12,12,1,0,0,Monthly,Taurus,0,0,2.0,1
28491,1,22.0,O,27,16,1,1,1,Bi-Weekly,Taurus,0,0,0.63,1
63135,0,43.0,na,0,0,0,1,0,Weekly,Libra,0,0,0.0,0
35888,1,28.0,na,1,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.5,1
50893,1,38.0,O,0,18,1,1,0,Monthly,Aries,0,0,1.83,1
68548,0,25.0,na,1,0,1,0,1,Bi-Weekly,Aries,1,0,0.03,0
21087,0,39.0,R,8,16,1,1,0,Weekly,Taurus,0,0,1.97,0
37311,0,39.0,na,88,4,1,1,0,Bi-Weekly,Scorpio,0,0,1.23,1
48298,1,40.0,O,0,12,1,0,1,Weekly,Scorpio,0,0,2.23,0
58325,0,28.0,R,22,4,1,0,0,Bi-Weekly,Scorpio,0,0,0.86,0
23909,0,29.0,R,39,15,1,1,1,Weekly,Cancer,0,0,1.9,0
32230,0,36.0,R,0,26,1,1,1,na,Taurus,0,0,2.2,0
32141,1,29.0,na,0,2,1,0,0,Semi-Monthly,Pisces,1,0,0.27,0
68429,1,28.0,na,1,0,1,0,1,Weekly,Sagittarius,0,0,2.0,0
42491,1,28.0,na,25,6,1,1,1,Bi-Weekly,Sagittarius,0,0,0.63,0
28856,0,47.0,R,60,17,1,1,0,na,Leo,0,0,1.77,1
5111,1,50.0,na,0,6,1,1,1,Weekly,Aquarius,0,0,1.6,0
24759,0,19.0,na,71,2,1,1,0,Bi-Weekly,Sagittarius,0,0,1.33,0
1378,0,22.0,R,8,4,1,0,1,Bi-Weekly,na,0,1,1.93,0
68635,0,30.0,na,0,0,0,1,0,Monthly,Gemini,0,0,0.0,0
43071,0,23.0,na,8,3,1,1,1,Weekly,Leo,0,0,1.27,0
11555,0,46.0,R,65,4,1,1,0,Weekly,Virgo,1,0,2.2,1
52138,1,22.0,na,4,1,1,0,1,Bi-Weekly,Pisces,0,0,0.03,0
361,1,28.0,R,41,15,1,0,1,Monthly,Virgo,0,0,0.53,0
46110,1,49.0,na,0,1,1,1,0,Bi-Weekly,Virgo,0,0,0.0,0
59475,0,27.0,na,2,5,1,0,1,Bi-Weekly,Taurus,0,0,0.25,0
36518,0,34.0,O,14,2,1,1,1,Weekly,Cancer,0,0,0.5,1
4118,0,27.0,na,38,4,1,0,1,na,Gemini,0,0,0.8,0
58473,0,42.0,na,5,0,1,0,1,Monthly,Virgo,0,0,0.0699999999999999,0
26766,0,21.0,na,32,6,1,0,1,Bi-Weekly,Aries,0,0,0.68,0
68005,0,25.0,na,5,0,1,0,1,Bi-Weekly,Gemini,0,0,0.1,0
36342,1,32.0,na,1,0,1,1,1,Weekly,na,0,0,0.0,0
18989,0,22.0,na,28,6,1,0,1,na,Capricorn,0,0,0.63,0
9072,0,46.0,na,58,27,1,1,1,Bi-Weekly,Aquarius,0,0,0.43,0
10193,0,40.0,na,79,24,1,0,1,Bi-Weekly,Cancer,1,0,1.37,0
25959,0,34.0,na,55,7,1,1,1,na,Scorpio,1,0,1.7,1
30467,0,30.0,na,8,4,1,1,1,Bi-Weekly,Leo,1,0,1.4,1
17096,0,40.0,R,8,4,1,1,0,na,Taurus,0,0,2.23,0
59907,1,27.0,na,1,0,1,0,0,na,Aquarius,0,0,0.0,0
61370,1,40.0,na,0,2,1,1,0,Weekly,na,0,0,0.2,0
3696,1,29.0,na,6,3,1,1,0,na,Aries,0,0,0.1699999999999999,1
11562,0,50.0,R,3,0,1,1,1,Semi-Monthly,Aries,0,0,1.47,0
38850,0,30.0,R,0,1,1,0,0,Monthly,Libra,0,0,2.03,0
60222,0,25.0,na,3,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.75,0
16711,0,30.0,R,66,16,1,1,1,Bi-Weekly,Taurus,0,0,1.93,1
66925,0,23.0,na,0,0,0,1,0,Monthly,na,0,0,0.0,0
2455,0,46.0,O,0,16,1,1,1,na,Virgo,1,0,1.97,1
48373,0,27.0,na,17,2,1,0,0,Semi-Monthly,Taurus,0,0,0.4,0
68066,0,32.0,R,4,0,1,1,1,Weekly,Pisces,0,0,0.33,0
52464,0,26.0,na,16,4,1,0,1,Bi-Weekly,na,1,0,0.6,0
43205,1,31.0,R,0,2,1,1,0,Bi-Weekly,Sagittarius,0,0,1.5,1
36886,0,26.0,na,0,0,1,0,0,Bi-Weekly,Pisces,0,0,0.0,0
64241,0,27.0,na,0,0,1,1,1,Monthly,Libra,0,0,0.0,0
30674,1,23.0,R,41,10,1,0,0,Monthly,Gemini,0,0,0.63,1
53513,0,22.0,R,0,25,1,1,1,Weekly,Taurus,0,0,2.77,0
44014,0,25.0,R,93,4,1,0,1,Monthly,na,1,0,1.8,1
40507,0,25.0,R,0,0,1,1,1,Bi-Weekly,Aries,0,0,0.0699999999999999,0
64542,0,22.0,na,7,1,1,0,0,na,Aquarius,0,0,0.1,0
31894,1,21.0,R,16,5,1,0,1,Bi-Weekly,Taurus,0,0,1.14,0
63288,1,18.0,na,2,0,1,0,1,Weekly,Cancer,1,0,0.03,0
8879,1,28.0,na,11,0,1,1,1,Monthly,Sagittarius,1,0,0.23,0
44057,1,32.0,na,0,4,1,1,1,Bi-Weekly,Pisces,0,0,1.73,0
27869,0,22.0,na,8,14,1,0,1,Bi-Weekly,Pisces,1,0,1.97,0
35255,0,23.0,na,10,2,1,0,1,Bi-Weekly,Virgo,0,0,0.0,0
45523,1,41.0,R,81,26,1,1,0,Monthly,Virgo,0,0,0.43,1
5658,0,42.0,na,5,0,1,1,1,Bi-Weekly,Gemini,0,0,0.53,0
65324,1,54.0,na,2,0,1,1,1,Weekly,Capricorn,0,0,0.33,0
56812,0,21.0,na,9,0,1,0,1,Bi-Weekly,Pisces,0,0,0.23,0
67310,0,27.0,R,0,0,1,1,1,Bi-Weekly,Aries,0,0,0.03,0
40340,0,30.0,na,18,0,1,1,1,Semi-Monthly,Aries,1,0,0.5,0
27316,0,36.0,O,0,19,1,1,1,Bi-Weekly,Pisces,0,0,2.3,0
36203,0,20.0,na,69,17,1,1,1,na,Aquarius,0,0,1.33,0
30789,1,23.0,na,1,2,1,1,1,Semi-Monthly,Virgo,1,0,0.3,0
28786,1,23.0,na,0,0,1,1,0,Bi-Weekly,Libra,0,0,0.1699999999999999,0
21318,0,46.0,O,0,4,1,1,1,na,Leo,0,0,2.13,0
27073,0,23.0,na,0,13,1,0,1,Bi-Weekly,Taurus,0,0,2.2,1
12706,0,47.0,na,33,25,1,0,1,Weekly,Leo,0,0,2.03,1
66601,1,32.0,na,0,0,1,1,1,Monthly,Pisces,0,0,0.0,0
47698,1,23.0,na,0,3,1,1,1,Bi-Weekly,Scorpio,0,0,0.77,1
40980,1,28.0,R,20,15,1,0,1,Bi-Weekly,Sagittarius,0,0,1.1,1
19261,1,24.0,na,86,15,1,1,0,Bi-Weekly,na,0,0,1.23,1
28084,1,29.0,R,0,0,1,0,0,Bi-Weekly,Pisces,1,0,0.23,0
25380,1,20.0,O,55,8,1,1,1,Semi-Monthly,Sagittarius,0,0,0.83,0
6774,0,24.0,R,27,8,1,0,1,Bi-Weekly,na,0,0,0.47,0
23782,0,52.0,R,0,18,1,1,1,na,Scorpio,0,0,2.07,0
52335,1,40.0,na,6,0,1,1,1,Weekly,Sagittarius,0,0,0.0,0
5752,0,21.0,R,12,1,1,0,1,Bi-Weekly,Leo,0,0,0.33,1
55722,0,41.0,na,11,4,1,1,1,na,Gemini,0,0,0.24,1
5207,0,38.0,R,0,4,1,1,0,Bi-Weekly,Aquarius,0,0,2.0,0
44718,0,43.0,O,31,26,1,1,1,Monthly,Taurus,0,0,1.03,0
18868,1,28.0,R,83,5,1,1,1,Weekly,Aries,0,0,1.0699999999999998,0
